primary_label,type,latitude,longitude,scientific_name,common_name,date,time,date_was_corrected,time_was_corrected
houspa,"['alarm call', 'call']",37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-04,1900-01-01 06:55:00,False,False
houspa,"['adult', 'sex uncertain', 'song']",41.3448,2.0292,Passer domesticus,House Sparrow,2020-04-25,1900-01-01 07:00:00,False,False
houspa,"['call', 'flight call']",37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-09,1900-01-01 07:41:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-09,1900-01-01 08:56:00,False,False
houspa,"['alarm call', 'call', 'life stage uncertain', 'sex uncertain']",43.3714,3.2496,Passer domesticus,House Sparrow,2020-04-30,1900-01-01 17:00:00,False,False
houspa,['call'],40.737,-3.7485,Passer domesticus,House Sparrow,2020-04-25,1900-01-01 09:54:00,False,False
houspa,"['call', 'life stage uncertain', 'sex uncertain']",38.5553,-6.0661,Passer domesticus,House Sparrow,2020-05-01,1900-01-01 06:30:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-03,1900-01-01 10:30:00,False,False
houspa,['flight call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-24,1900-01-01 06:46:00,False,False
houspa,"['call', 'flight call']",37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-24,1900-01-01 06:54:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-24,1900-01-01 07:24:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-24,1900-01-01 07:42:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-04-24,1900-01-01 08:29:00,False,False
houspa,['song'],51.1407,4.9914,Passer domesticus,House Sparrow,2020-05-03,1900-01-01 06:40:00,False,False
houspa,['song'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-03,1900-01-01 18:00:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-03,1900-01-01 18:00:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-03,1900-01-01 18:00:00,False,False
houspa,['call'],38.5553,-6.0661,Passer domesticus,House Sparrow,2020-03-17,1900-01-01 19:00:00,False,False
houspa,['call'],40.4465,-79.9251,Passer domesticus,House Sparrow,2020-05-02,1900-01-01 12:30:00,False,False
houspa,"['call', 'song']",40.7442,-3.7444,Passer domesticus,House Sparrow,2020-05-02,1900-01-01 10:54:00,False,False
houspa,['song'],40.7442,-3.7444,Passer domesticus,House Sparrow,2020-05-02,1900-01-01 10:57:00,False,False
houspa,['song'],40.7362,-3.7471,Passer domesticus,House Sparrow,2020-05-02,1900-01-01 17:00:00,False,False
houspa,"['adult', 'male', 'song']",57.4706,-4.163,Passer domesticus,House Sparrow,2020-05-06,1900-01-01 14:30:00,False,False
houspa,"['call', 'song']",38.119,35.3623,Passer domesticus,House Sparrow,2016-06-12,1900-01-01 15:00:00,False,False
houspa,"['call', 'male']",60.1944,25.0635,Passer domesticus,House Sparrow,2020-05-08,1900-01-01 05:45:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-09,1900-01-01 16:30:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-09,1900-01-01 18:30:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-04,1900-01-01 06:08:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-04,1900-01-01 06:14:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-04,1900-01-01 06:22:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-04,1900-01-01 08:42:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-04,1900-01-01 08:51:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-10,1900-01-01 17:30:00,False,False
houspa,['call'],40.7375,-3.7485,Passer domesticus,House Sparrow,2020-05-06,1900-01-01 17:09:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-10,1900-01-01 20:30:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-10,1900-01-01 20:30:00,False,False
houspa,"['call', 'female', 'male', 'song']",53.6171,22.9834,Passer domesticus,House Sparrow,2020-05-10,1900-01-01 12:00:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-11,1900-01-01 09:30:00,False,False
houspa,['call'],41.0871,1.1009,Passer domesticus,House Sparrow,2020-05-11,1900-01-01 16:30:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-08,1900-01-01 07:02:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-08,1900-01-01 07:30:00,False,False
houspa,['call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-05-08,1900-01-01 07:37:00,False,False
houspa,"['call', 'song']",47.9279,-2.5175,Passer domesticus,House Sparrow,2019-12-27,1900-01-01 10:07:00,False,False
houspa,"['call', 'song']",47.9279,-2.5175,Passer domesticus,House Sparrow,2019-12-27,1900-01-01 10:07:00,False,False
houspa,['call'],51.958,4.9859,Passer domesticus,House Sparrow,2020-05-15,1900-01-01 10:00:00,False,False
houspa,['call'],51.9582,4.9855,Passer domesticus,House Sparrow,2020-05-17,1900-01-01 10:15:00,False,False
houspa,"['call', 'female', 'male']",52.9713,0.5412,Passer domesticus,House Sparrow,2020-05-16,1900-01-01 11:48:00,False,False
houspa,['call'],51.866,16.5778,Passer domesticus,House Sparrow,2020-05-17,1900-01-01 04:25:00,False,False
houspa,"['adult', 'call', 'female', 'male', 'song']",52.7001,23.8501,Passer domesticus,House Sparrow,2020-05-17,1900-01-01 10:00:00,False,False
houspa,"['male', 'song']",49.634,26.2213,Passer domesticus,House Sparrow,2020-05-09,1900-01-01 12:57:00,False,False
houspa,"['male', 'song']",49.634,26.2213,Passer domesticus,House Sparrow,2020-05-09,1900-01-01 12:59:00,False,False
houspa,"['male', 'song']",49.634,26.2213,Passer domesticus,House Sparrow,2020-05-19,1900-01-01 13:43:00,False,False
houspa,"['adult', 'call', 'male']",51.8676,16.5787,Passer domesticus,House Sparrow,2020-05-17,1900-01-01 19:45:00,False,False
houspa,"['call', 'female', 'male', 'song']",51.8662,16.5775,Passer domesticus,House Sparrow,2020-05-17,1900-01-01 19:49:00,False,False
houspa,"['adult', 'sex uncertain', 'song']",42.0853,-79.2346,Passer domesticus,House Sparrow,2020-05-22,1900-01-01 06:00:00,False,False
houspa,"['adult', 'sex uncertain', 'song']",42.0861,-79.2417,Passer domesticus,House Sparrow,2020-05-22,1900-01-01 05:30:00,False,False
houspa,['call'],44.3084,4.3464,Passer domesticus,House Sparrow,2020-05-23,1900-01-01 07:30:00,False,False
houspa,['call'],40.7459,-3.7432,Passer domesticus,House Sparrow,2020-05-23,1900-01-01 16:51:00,False,False
houspa,"['sonido agresivo', 'sonido rítmico', 'call']",40.738,-3.749,Passer domesticus,House Sparrow,2020-05-24,1900-01-01 16:52:00,False,False
houspa,"['alarm call', 'call']",40.738,-3.749,Passer domesticus,House Sparrow,2020-05-24,1900-01-01 16:52:00,False,False
houspa,['sex uncertain'],-6.751,39.2861,Passer domesticus,House Sparrow,2020-05-19,1900-01-01 14:00:00,False,False
houspa,"['adult', 'male', 'song']",59.2358,17.7099,Passer domesticus,House Sparrow,2020-05-29,1900-01-01 12:30:00,False,False
houspa,"['call', 'flight call', 'wing beats']",43.6028,4.554,Passer domesticus,House Sparrow,2020-06-01,1900-01-01 07:00:00,False,False
houspa,"['call', 'flight call', 'wing beats']",43.6028,4.554,Passer domesticus,House Sparrow,2020-06-01,1900-01-01 07:00:00,False,False
houspa,"['call', 'male']",44.0635,1.9515,Passer domesticus,House Sparrow,2020-05-26,1900-01-01 09:10:00,False,False
houspa,"['male', 'song']",50.992,7.4781,Passer domesticus,House Sparrow,2020-06-01,1900-01-01 09:34:00,False,False
houspa,"['call', 'song']",48.6415,1.6781,Passer domesticus,House Sparrow,2020-06-04,1900-01-01 12:30:00,False,False
houspa,['call'],33.177,-115.6156,Passer domesticus,House Sparrow,2020-05-15,1900-01-01 11:31:00,False,False
houspa,['call'],33.177,-115.6156,Passer domesticus,House Sparrow,2020-05-15,1900-01-01 11:31:00,False,False
houspa,['song'],47.9983,-2.7196,Passer domesticus,House Sparrow,2017-07-28,1900-01-01 12:37:00,False,False
houspa,"['male', 'song']",47.9983,-2.7196,Passer domesticus,House Sparrow,2017-07-28,1900-01-01 12:38:00,False,False
houspa,"['call', 'song']",43.534,4.4792,Passer domesticus,House Sparrow,2020-06-03,1900-01-01 08:00:00,False,False
houspa,"['adult', 'alarm call', 'male']",47.5251,7.6087,Passer domesticus,House Sparrow,2020-06-14,1900-01-01 21:00:00,False,False
houspa,"['male', 'song']",49.4187,0.4568,Passer domesticus,House Sparrow,2020-06-09,1900-01-01 19:22:00,False,False
houspa,['call'],42.3534,-0.7945,Passer domesticus,House Sparrow,2020-06-17,1900-01-01 15:00:00,False,False
houspa,"['adult', 'male', 'song']",21.5042,-104.8946,Passer domesticus,House Sparrow,2020-06-18,1900-01-01 07:30:00,False,False
houspa,"['call', 'life stage uncertain', 'sex uncertain']",57.2636,-3.6541,Passer domesticus,House Sparrow,2020-06-19,1900-01-01 05:16:00,False,False
houspa,"['adult', 'male', 'song']",25.7324,-109.0271,Passer domesticus,House Sparrow,2020-06-20,1900-01-01 06:30:00,False,False
houspa,"['adult', 'male', 'song']",25.7324,-109.0271,Passer domesticus,House Sparrow,2020-06-20,1900-01-01 06:30:00,False,False
houspa,"['adult', 'male', 'song']",25.7324,-109.0271,Passer domesticus,House Sparrow,2020-06-20,1900-01-01 07:00:00,False,False
houspa,"['male', 'song']",42.951,0.6486,Passer domesticus,House Sparrow,2020-06-23,1900-01-01 13:09:00,False,False
houspa,"['adult', 'call', 'male']",49.7639,0.3695,Passer domesticus,House Sparrow,2020-06-07,1900-01-01 06:50:00,False,False
houspa,"['adult', 'call', 'male', 'song']",49.7639,0.3695,Passer domesticus,House Sparrow,2020-06-07,1900-01-01 06:54:00,False,False
houspa,"['adult', 'alarm call', 'male']",49.7639,0.3695,Passer domesticus,House Sparrow,2020-06-07,1900-01-01 06:54:00,False,False
houspa,"['adult', 'male', 'song']",49.7639,0.3695,Passer domesticus,House Sparrow,2020-06-07,1900-01-01 07:39:00,False,False
houspa,"['adult', 'call', 'female']",-41.204,146.3743,Passer domesticus,House Sparrow,2020-07-01,1900-01-01 09:00:00,False,False
houspa,['call'],50.7407,-1.896,Passer domesticus,House Sparrow,2020-07-06,1900-01-01 12:00:00,False,False
houspa,"['adult', 'call', 'male']",23.5658,-105.8415,Passer domesticus,House Sparrow,2020-07-10,1900-01-01 06:30:00,False,False
houspa,"['adult', 'call', 'male']",17.1733,-96.7706,Passer domesticus,House Sparrow,2020-07-16,1900-01-01 07:30:00,False,False
houspa,"['adult', 'male', 'song']",17.1733,-96.7706,Passer domesticus,House Sparrow,2020-07-16,1900-01-01 08:00:00,False,False
houspa,['song'],31.214,-3.988,Passer domesticus,House Sparrow,2014-03-25,1900-01-01 06:00:00,False,False
houspa,['call'],40.7381,-3.7475,Passer domesticus,House Sparrow,2020-06-20,1900-01-01 13:01:00,False,False
houspa,['call'],18.5013,73.8049,Passer domesticus,House Sparrow,2011-01-18,1900-01-01 07:11:00,False,False
houspa,['call'],51.6077,-0.1944,Passer domesticus,House Sparrow,2020-07-25,1900-01-01 06:00:00,False,False
houspa,['call'],51.7575,-0.4687,Passer domesticus,House Sparrow,2020-07-30,1900-01-01 05:20:00,False,False
houspa,"['call', 'life stage uncertain', 'sex uncertain', 'subsong']",53.2414,-1.9089,Passer domesticus,House Sparrow,2020-08-04,1900-01-01 05:45:00,False,False
houspa,['call'],50.4708,3.7111,Passer domesticus,House Sparrow,2020-05-17,1900-01-01 09:30:00,False,False
houspa,"['adult', 'male']",50.8707,16.6727,Passer domesticus,House Sparrow,2020-08-12,1900-01-01 12:00:00,False,False
houspa,"['adult', 'call', 'female', 'juvenile', 'male']",55.2027,-7.855,Passer domesticus,House Sparrow,2020-07-11,1900-01-01 09:30:00,False,False
houspa,['call'],52.6318,-1.8809,Passer domesticus,House Sparrow,2020-07-15,1900-01-01 08:00:00,False,False
houspa,"['call', 'sex uncertain']",-12.248,49.3425,Passer domesticus,House Sparrow,2020-08-19,1900-01-01 06:30:00,False,False
houspa,"['call', 'sex uncertain']",-12.248,49.3425,Passer domesticus,House Sparrow,2020-08-19,1900-01-01 06:30:00,False,False
houspa,"['call', 'sex uncertain']",-12.248,49.3425,Passer domesticus,House Sparrow,2020-08-19,1900-01-01 06:30:00,False,False
houspa,"['call', 'sex uncertain']",-12.248,49.3425,Passer domesticus,House Sparrow,2020-08-19,1900-01-01 06:30:00,False,False
houspa,"['a flock of birds in your dorm', 'call']",41.8136,-8.8654,Passer domesticus,House Sparrow,2020-08-22,1900-01-01 20:10:00,False,False
houspa,['call'],41.8136,-8.8654,Passer domesticus,House Sparrow,2020-08-26,1900-01-01 06:47:00,False,False
houspa,"['call', 'song', 'wing beat']",43.3117,-0.505,Passer domesticus,House Sparrow,2020-08-02,1900-01-01 20:00:00,False,False
houspa,"['call', 'sex uncertain']",47.5959,7.66,Passer domesticus,House Sparrow,2020-09-28,1900-01-01 08:15:00,False,False
houspa,"['adult', 'begging call', 'call', 'song']",47.4504,11.2771,Passer domesticus,House Sparrow,2020-02-19,1900-01-01 10:00:00,False,False
houspa,"['call', 'flight call']",51.3532,-0.1461,Passer domesticus,House Sparrow,2020-08-19,1900-01-01 07:30:00,False,False
houspa,['flight call'],50.8692,1.5842,Passer domesticus,House Sparrow,2020-10-03,1900-01-01 11:00:00,False,False
houspa,['flight call'],37.1379,-7.6303,Passer domesticus,House Sparrow,2020-09-17,1900-01-01 07:30:00,False,False
houspa,"['adult', 'call', 'male']",40.8789,0.7992,Passer domesticus,House Sparrow,2020-06-03,1900-01-01 11:00:00,False,False
houspa,"['adult', 'call', 'male']",50.859,4.4032,Passer domesticus,House Sparrow,2020-11-07,1900-01-01 12:00:00,False,False
houspa,['call'],41.5624,-8.4266,Passer domesticus,House Sparrow,2020-11-21,1900-01-01 11:57:00,False,False
houspa,"['call', 'female', 'life stage uncertain', 'male']",51.9012,-8.4872,Passer domesticus,House Sparrow,2020-12-13,1900-01-01 15:47:00,False,False
houspa,['call'],42.2248,3.0921,Passer domesticus,House Sparrow,2020-02-09,1900-01-01 11:00:00,False,False
houspa,['call'],51.822,-0.489,Passer domesticus,House Sparrow,2021-01-09,1900-01-01 11:09:00,False,False
houspa,"['adult', 'call']",54.101,13.3918,Passer domesticus,House Sparrow,2021-01-17,1900-01-01 09:00:00,False,False
houspa,"['adult', 'female', 'male']",33.8045,-106.891,Passer domesticus,House Sparrow,2021-01-14,1900-01-01 09:44:00,False,False
houspa,"['adult', 'call', 'female', 'male']",33.8045,-106.891,Passer domesticus,House Sparrow,2021-01-14,1900-01-01 10:05:00,False,False
houspa,"['adult', 'call', 'sex uncertain', 'song']",52.7759,0.6613,Passer domesticus,House Sparrow,2021-01-23,1900-01-01 14:30:00,False,False
houspa,['call'],19.3551,-99.0467,Passer domesticus,House Sparrow,2021-01-27,1900-01-01 07:30:00,False,False
houwre,['alarm call'],13.947,-87.247,Troglodytes aedon,House Wren,2012-11-06,1900-01-01 11:30:00,False,False
houwre,"['male', 'song']",-33.2361,-71.5293,Troglodytes aedon,House Wren,2012-11-04,1900-01-01 14:30:00,False,False
houwre,['song'],9.1199,-79.6991,Troglodytes aedon,House Wren,2012-08-07,1900-01-01 09:00:00,False,False
houwre,['song'],8.6883,-82.2237,Troglodytes aedon,House Wren,2012-08-22,1900-01-01 17:00:00,False,False
houwre,['song'],20.4401,-86.9051,Troglodytes aedon,House Wren,2009-11-21,1900-01-01 08:00:00,False,False
houwre,['song'],-0.0501,-78.7735,Troglodytes aedon,House Wren,2011-04-16,1900-01-01 07:44:00,False,False
houwre,['song'],-25.1053,-65.6009,Troglodytes aedon,House Wren,2006-12-12,1900-01-01 13:12:00,False,False
houwre,"['call', 'song']",-2.3175,-78.1207,Troglodytes aedon,House Wren,2012-07-06,1900-01-01 08:19:00,False,False
houwre,['song'],6.1114,-77.372,Troglodytes aedon,House Wren,2012-11-22,1900-01-01 08:30:00,False,False
houwre,"['call', 'song']",-4.4797,-79.391,Troglodytes aedon,House Wren,2013-01-10,1900-01-01 11:00:00,False,False
houwre,['song'],-0.0523,-78.7764,Troglodytes aedon,House Wren,2012-03-19,1900-01-01 06:41:00,False,False
houwre,['song'],-6.3262,-48.539,Troglodytes aedon,House Wren,2009-04-26,1900-01-01 09:00:00,False,False
houwre,['song'],-13.5334,-71.9501,Troglodytes aedon,House Wren,2011-11-14,1900-01-01 10:00:00,False,False
houwre,['song'],14.5413,-90.7006,Troglodytes aedon,House Wren,2013-03-04,1900-01-01 06:30:00,False,False
houwre,['song'],14.034,-87.075,Troglodytes aedon,House Wren,2013-03-22,1900-01-01 15:30:00,False,False
houwre,['song'],14.034,-87.075,Troglodytes aedon,House Wren,2013-03-22,1900-01-01 16:00:00,False,False
houwre,['song'],14.034,-87.075,Troglodytes aedon,House Wren,2013-03-22,1900-01-01 16:00:00,False,False
houwre,['song'],14.214,-87.8453,Troglodytes aedon,House Wren,2013-02-26,1900-01-01 14:00:00,False,False
houwre,"['call', 'song']",-12.6119,-69.1952,Troglodytes aedon,House Wren,2013-02-19,1900-01-01 05:46:00,False,False
houwre,['call'],-12.6119,-69.1952,Troglodytes aedon,House Wren,2013-02-19,1900-01-01 05:48:00,False,False
houwre,['song'],18.0024,-94.5653,Troglodytes aedon,House Wren,2013-03-29,1900-01-01 08:30:00,False,False
houwre,['song'],4.1809,-72.9136,Troglodytes aedon,House Wren,2013-03-06,1900-01-01 12:00:00,False,False
houwre,['song'],-0.0523,-78.7764,Troglodytes aedon,House Wren,2013-02-03,1900-01-01 16:00:00,False,False
houwre,['song'],4.5538,-75.6604,Troglodytes aedon,House Wren,2012-07-27,1900-01-01 08:30:00,False,False
houwre,"['call', 'song']",35.4242,-120.7375,Troglodytes aedon,House Wren,2013-04-06,1900-01-01 08:48:00,False,False
houwre,['song'],4.6382,-74.0844,Troglodytes aedon,House Wren,2013-04-08,1900-01-01 08:32:00,False,False
houwre,['song'],35.329,-120.4782,Troglodytes aedon,House Wren,2013-04-07,1900-01-01 09:12:00,False,False
houwre,['song'],35.329,-120.4782,Troglodytes aedon,House Wren,2013-04-07,1900-01-01 10:25:00,False,False
houwre,['song'],4.5538,-75.6604,Troglodytes aedon,House Wren,2007-11-07,1900-01-01 08:10:00,False,False
houwre,['song'],28.1918,-82.7214,Troglodytes aedon,House Wren,2013-04-03,1900-01-01 12:00:00,False,False
houwre,['song'],28.1918,-82.7214,Troglodytes aedon,House Wren,2013-04-03,1900-01-01 12:00:00,False,False
houwre,['song'],28.1918,-82.7214,Troglodytes aedon,House Wren,2013-04-04,1900-01-01 11:30:00,False,False
houwre,['song'],28.0649,-82.8278,Troglodytes aedon,House Wren,2013-04-14,1900-01-01 08:30:00,False,False
houwre,['call'],-22.4508,-42.7735,Troglodytes aedon,House Wren,2011-11-12,1900-01-01 05:56:00,False,False
houwre,['song'],1.8396,-76.0176,Troglodytes aedon,House Wren,2013-01-17,1900-01-01 06:30:00,False,False
houwre,['song'],44.793,-92.962,Troglodytes aedon,House Wren,2013-05-25,1900-01-01 05:51:00,False,False
houwre,['song'],36.0633,-82.1241,Troglodytes aedon,House Wren,2013-05-27,1900-01-01 15:30:00,False,False
houwre,['plastic song'],40.1226,-75.0635,Troglodytes aedon,House Wren,2012-09-30,1900-01-01 08:00:00,False,False
houwre,['song'],41.313,-105.5787,Troglodytes aedon,House Wren,2013-05-07,1900-01-01 15:30:00,False,False
houwre,['song'],42.8411,-85.845,Troglodytes aedon,House Wren,2013-07-06,1900-01-01 06:28:00,False,False
houwre,['song'],9.166,-79.404,Troglodytes aedon,House Wren,2013-07-24,1900-01-01 10:00:00,False,False
houwre,['song'],5.1311,-75.9492,Troglodytes aedon,House Wren,2013-06-19,1900-01-01 06:00:00,False,False
houwre,['song'],-31.2924,-51.0326,Troglodytes aedon,House Wren,2011-09-21,1900-01-01 08:00:00,False,False
houwre,['song'],-31.2924,-51.0326,Troglodytes aedon,House Wren,2011-09-21,1900-01-01 08:00:00,False,False
houwre,['song'],5.6972,-75.8794,Troglodytes aedon,House Wren,2013-09-08,1900-01-01 16:30:00,False,False
houwre,['call'],4.918611,-74.11667,Troglodytes aedon,House Wren,1992-12-30,1900-01-01 00:00:01,False,True
houwre,['song'],4.918611,-74.11667,Troglodytes aedon,House Wren,1992-12-30,1900-01-01 00:00:01,False,True
houwre,['song'],3.950556,-73.96667,Troglodytes aedon,House Wren,1993-01-12,1900-01-01 00:00:01,False,True
houwre,['song'],5.574167,-74.9,Troglodytes aedon,House Wren,1994-03-16,1900-01-01 00:00:01,False,True
houwre,['song'],-4.4797,-79.391,Troglodytes aedon,House Wren,2013-01-10,1900-01-01 10:00:00,False,False
houwre,['song'],-15.827,-68.6442,Troglodytes aedon,House Wren,2009-09-26,1900-01-01 14:00:00,False,False
houwre,['song'],-13.51,-71.98,Troglodytes aedon,House Wren,2013-09-30,1900-01-01 16:57:00,False,False
houwre,['song'],8.4015,-83.3427,Troglodytes aedon,House Wren,2009-06-28,1900-01-01 00:00:01,False,True
houwre,['song'],10.312152,-84.072501,Troglodytes aedon,House Wren,2009-06-14,1900-01-01 00:00:01,False,True
houwre,['song'],8.887523,-82.901334,Troglodytes aedon,House Wren,2008-12-06,1900-01-01 08:00:00,False,False
houwre,['song'],10.386281,-84.139992,Troglodytes aedon,House Wren,2010-06-18,1900-01-01 06:57:00,False,False
houwre,['song'],4.5834,-73.4834,Troglodytes aedon,House Wren,2013-11-17,1900-01-01 08:00:00,False,False
houwre,"['call', 'song']",-22.9374,-42.2993,Troglodytes aedon,House Wren,2013-09-16,1900-01-01 06:00:00,False,False
houwre,['song'],-11.5095,-74.8308,Troglodytes aedon,House Wren,2011-01-09,1900-01-01 08:30:00,False,False
houwre,['song'],48.493,-123.346,Troglodytes aedon,House Wren,2011-06-02,1900-01-01 11:00:00,False,False
houwre,['song'],-15.7696,-69.6851,Troglodytes aedon,House Wren,2013-08-05,1900-01-01 06:15:00,False,False
houwre,"['begging call', 'call']",48.49,-123.344,Troglodytes aedon,House Wren,2011-07-11,1900-01-01 10:00:00,False,False
houwre,['call'],-0.0523,-78.7764,Troglodytes aedon,House Wren,2013-12-05,1900-01-01 06:03:00,False,False
houwre,['song'],-0.0523,-78.7764,Troglodytes aedon,House Wren,2013-12-05,1900-01-01 06:06:00,False,False
houwre,['alarm call'],27.118,-108.723,Troglodytes aedon,House Wren,2013-12-15,1900-01-01 16:30:00,False,False
houwre,['song'],-16.9167,-66.9501,Troglodytes aedon,House Wren,1997-10-12,1900-01-01 06:20:00,False,False
houwre,['call'],31.549,-110.137,Troglodytes aedon,House Wren,2013-12-30,1900-01-01 15:00:00,False,False
houwre,['song'],-21.9409,-64.6167,Troglodytes aedon,House Wren,1992-09-24,1900-01-01 09:15:00,False,False
houwre,['song'],-12.6119,-69.1952,Troglodytes aedon,House Wren,2013-02-18,1900-01-01 06:01:00,False,False
houwre,"['call', 'song']",-21.967,-64.617,Troglodytes aedon,House Wren,1992-10-01,1900-01-01 00:00:01,False,True
houwre,['song'],4.8729,-74.0258,Troglodytes aedon,House Wren,2014-01-11,1900-01-01 07:30:00,False,False
houwre,['song'],8.9167,-78.3947,Troglodytes aedon,House Wren,2008-02-28,1900-01-01 00:00:01,False,True
houwre,['song'],-22.0153,-64.5737,Troglodytes aedon,House Wren,1992-10-02,1900-01-01 00:00:01,False,True
houwre,"['call', 'male']",20.4197,-86.9269,Troglodytes aedon,House Wren,1950-01-01,1900-01-01 07:00:00,True,False
houwre,['song'],17.1495,-96.4124,Troglodytes aedon,House Wren,2014-02-04,1900-01-01 06:30:00,False,False
houwre,['song'],20.5063,-86.9086,Troglodytes aedon,House Wren,2014-02-06,1900-01-01 07:00:00,False,False
houwre,['song'],-3.0936,-78.3951,Troglodytes aedon,House Wren,2014-01-22,1900-01-01 08:00:00,False,False
houwre,['song'],13.237,-86.0546,Troglodytes aedon,House Wren,2014-02-16,1900-01-01 16:30:00,False,False
houwre,['song'],-4.083,-78.8588,Troglodytes aedon,House Wren,2013-12-22,1900-01-01 10:30:00,False,False
houwre,['call'],28.5037,-80.9798,Troglodytes aedon,House Wren,2014-03-04,1900-01-01 11:00:00,False,False
houwre,['call'],28.5037,-80.9798,Troglodytes aedon,House Wren,2014-03-04,1900-01-01 10:44:00,False,False
houwre,['call'],28.5037,-80.9798,Troglodytes aedon,House Wren,2014-03-04,1900-01-01 10:38:00,False,False
houwre,['call'],28.2267,-80.7645,Troglodytes aedon,House Wren,2014-03-03,1900-01-01 09:46:00,False,False
houwre,['call'],-4.272,-80.329,Troglodytes aedon,House Wren,2014-02-15,1900-01-01 07:30:00,False,False
houwre,"['call', 'song']",-4.272,-80.329,Troglodytes aedon,House Wren,2014-02-16,1900-01-01 10:00:00,False,False
houwre,['song'],19.689,-101.206,Troglodytes aedon,House Wren,2012-04-12,1900-01-01 10:00:00,False,False
houwre,"['call', 'song']",27.9639,-81.0339,Troglodytes aedon,House Wren,2014-03-20,1900-01-01 08:45:00,False,False
houwre,['alarm call'],40.0626,-75.1254,Troglodytes aedon,House Wren,2014-04-14,1900-01-01 07:00:00,False,False
houwre,['song'],-28.9361,-49.4923,Troglodytes aedon,House Wren,2011-08-18,1900-01-01 09:00:00,False,False
houwre,['call'],40.043,-76.345,Troglodytes aedon,House Wren,2014-05-01,1900-01-01 09:30:00,False,False
houwre,"['call', 'female song', 'song']",40.043,-76.345,Troglodytes aedon,House Wren,2014-05-02,1900-01-01 08:30:00,False,False
houwre,['song'],34.0059,-111.4564,Troglodytes aedon,House Wren,2014-05-26,1900-01-01 10:29:00,False,False
houwre,['song'],-6.4515,-76.2909,Troglodytes aedon,House Wren,2014-05-19,1900-01-01 08:30:00,False,False
houwre,['song'],-6.7394,-76.2311,Troglodytes aedon,House Wren,2014-05-21,1900-01-01 10:30:00,False,False
houwre,['call'],-7.0878,-78.4012,Troglodytes aedon,House Wren,2014-05-15,1900-01-01 13:00:00,False,False
houwre,['song'],34.0043,-111.4593,Troglodytes aedon,House Wren,2014-06-07,1900-01-01 08:50:00,False,False
houwre,['song'],42.5475,-80.0536,Troglodytes aedon,House Wren,2001-01-01,1900-01-01 00:00:01,True,True
houwre,['song'],41.896,-111.974,Troglodytes aedon,House Wren,2014-06-19,1900-01-01 18:17:00,False,False
houwre,['song'],13.4339,-86.9162,Troglodytes aedon,House Wren,2014-05-18,1900-01-01 08:30:00,False,False
houwre,['song'],13.4339,-86.9162,Troglodytes aedon,House Wren,2014-05-18,1900-01-01 08:30:00,False,False
houwre,['song'],35.4242,-120.7375,Troglodytes aedon,House Wren,2014-06-22,1900-01-01 07:45:00,False,False
houwre,['song'],40.6409,-104.3397,Troglodytes aedon,House Wren,2014-06-04,1900-01-01 05:57:00,False,False
houwre,['song'],42.7487,-108.8085,Troglodytes aedon,House Wren,2014-07-04,1900-01-01 06:30:00,False,False
houwre,['song'],13.947,-87.1928,Troglodytes aedon,House Wren,2013-09-20,1900-01-01 07:00:00,False,False
houwre,['song'],0.1861,-79.2265,Troglodytes aedon,House Wren,2014-07-02,1900-01-01 11:30:00,False,False
